,CU651637,CP001855,CP002167,CP000468,CP000946,CP000819,CP001665,AM946981,CP001509,CP001396,CP001637,AP012030,CU928162,CP000802,CU928160,CP002516,AP009240,AP009378,CP000948,U00096,AP009048,CP002185,CP002967,FN554766,CU928145,AP010958,AP010960,CP001164,AE005174,BA000007,CP001368,AP010953,CP001846,CP000970,FM180568,CP000800,FN649414,CP002729,CP001969,CU928161,CP000247,CP001671,AE014075,CU928164,CP002797,CU928163,CP000243,CP001063,CP000036,CP000034,CP001383,AE014073,AE005674,CP000266,CP000038
CIW80_00295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CIW80_00300,100.0,100.0,100.0,100.0,96.842,97.368,97.368,97.368,97.368,95.789,95.789,95.789,100.0,95.263,97.368,97.368,97.368,98.421,95.789,95.789,95.789,97.368,97.368,96.316,97.368,96.842,97.368,0.0,97.973,96.316,97.973,97.368,96.842,97.368,99.474,97.368,95.789,95.789,0.0,100.0,100.0,100.0,100.0,98.947,98.421,95.789,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.316
CIW80_00305,100.0,100.0,100.0,100.0,96.454,97.163,97.163,97.163,97.163,96.454,96.454,96.454,100.0,97.163,96.809,96.454,96.809,99.291,96.454,96.454,96.454,96.454,96.454,96.809,96.809,96.454,96.454,0.0,96.396,94.298,0.0,96.454,97.163,97.518,99.645,96.454,96.809,96.454,100.0,100.0,100.0,100.0,100.0,99.291,99.291,96.809,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.163
CIW80_00310,98.322,98.322,97.315,97.315,95.638,0.0,0.0,95.638,0.0,96.309,96.309,96.309,98.322,95.638,96.309,96.309,96.309,97.987,96.309,96.309,96.309,96.309,96.309,96.309,96.309,95.973,95.638,95.638,95.973,95.973,95.638,95.973,95.973,96.644,95.638,95.973,94.631,94.966,97.315,97.315,98.322,100.0,100.0,95.973,97.987,96.309,97.315,0.0,0.0,95.302,0.0,0.0,0.0,0.0,95.638
CIW80_00315,99.119,99.119,98.678,98.678,88.10600000000002,88.10600000000002,88.10600000000002,88.10600000000002,88.10600000000002,88.10600000000002,88.10600000000002,88.10600000000002,99.559,88.10600000000002,88.10600000000002,87.665,88.10600000000002,99.119,88.10600000000002,88.10600000000002,88.10600000000002,87.665,87.665,88.98700000000002,87.665,88.10600000000002,88.10600000000002,88.10600000000002,88.10600000000002,88.10600000000002,88.10600000000002,87.665,88.10600000000002,97.797,99.119,88.10600000000002,87.665,87.665,98.678,98.678,99.119,100.0,100.0,97.797,99.119,88.98700000000002,98.678,75.221,75.221,87.665,74.779,74.779,74.779,74.779,87.665
CIW80_00320,98.276,98.276,95.259,95.259,98.707,98.707,98.707,98.707,98.707,98.707,98.707,98.707,96.121,98.707,98.707,98.707,98.276,95.259,98.707,98.707,98.707,98.707,98.707,100.0,98.276,98.276,98.276,99.138,99.138,99.138,99.138,98.276,99.138,100.0,97.845,98.707,98.707,98.707,95.259,95.259,96.983,100.0,100.0,98.276,95.259,100.0,95.259,55.794,55.794,97.414,55.365,55.365,55.365,55.365,98.707
CIW80_00325,99.806,99.806,99.612,99.612,99.806,99.417,99.417,99.417,99.417,99.417,99.417,99.417,99.612,99.612,99.612,99.806,99.806,99.806,99.417,99.417,99.417,99.806,99.806,99.612,99.612,99.612,99.806,99.417,99.417,99.417,99.417,99.806,99.417,99.612,99.612,99.612,99.417,99.417,99.612,99.612,99.612,100.0,100.0,99.612,99.806,99.806,99.612,78.854,79.051,97.67,98.294,78.854,98.294,98.294,99.612
CIW80_00330,98.797,98.797,98.557,98.557,99.198,99.198,99.198,99.198,99.198,99.198,99.198,99.198,98.957,98.957,99.198,99.278,99.198,99.439,99.198,99.198,99.198,99.278,99.198,99.038,99.278,99.278,99.198,98.717,98.717,98.717,98.717,99.278,98.797,99.278,99.198,99.116,99.118,99.118,98.557,98.557,99.439,99.92,99.92,99.118,98.396,98.877,98.557,25.0,78.623,78.46300000000002,78.623,78.623,99.038,99.198,99.038
CIW80_00335,99.568,99.568,99.568,99.352,99.352,99.136,99.136,99.136,99.136,99.136,99.136,99.136,99.136,99.352,99.352,99.136,99.136,99.568,99.136,99.136,99.136,99.136,99.136,99.352,99.352,98.92,99.352,98.92,98.92,98.92,98.92,99.352,99.136,99.352,99.352,99.136,99.352,99.352,99.568,99.568,99.568,100.0,100.0,99.568,99.352,99.136,99.568,75.551,75.551,75.551,99.136,98.92,99.136,99.136,99.022
CIW80_00340,100.0,100.0,100.0,100.0,99.636,99.636,99.636,99.636,99.636,98.98,98.98,98.98,99.273,99.66,99.636,99.66,99.66,99.273,98.98,98.98,98.909,99.636,99.636,99.32,99.636,99.636,99.273,99.66,99.66,99.636,99.66,99.273,99.66,99.32,100.0,99.32,99.273,98.909,100.0,100.0,99.66,100.0,100.0,99.273,99.273,99.273,100.0,98.089,98.639,98.299,97.959,97.959,97.959,98.182,98.639
CIW80_00345,100.0,100.0,100.0,82.14299999999999,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.487,100.0,100.0,100.0,38.776,100.0,100.0,82.14299999999999,100.0,38.776,99.49,99.49,38.776,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.49,100.0,99.49,100.0,30.526,100.0,81.633,30.526,99.49,99.49,99.49,100.0
CIW80_00350,99.627,99.627,99.751,99.751,99.502,99.627,99.627,99.627,99.627,99.378,99.378,99.378,99.502,99.751,99.502,99.751,99.627,99.751,99.378,99.378,99.378,99.751,99.751,99.627,99.502,99.254,99.502,27.027,99.502,99.502,75.155,99.502,27.027,99.751,99.627,99.378,99.502,99.378,99.751,99.751,99.751,100.0,100.0,99.751,99.751,99.627,99.751,26.642,99.378,75.031,26.277,99.502,99.502,99.627,99.751
CIW80_00355,98.983,98.983,100.0,77.551,99.322,98.983,98.983,98.983,98.983,99.322,99.322,99.322,100.0,99.322,98.644,99.322,99.322,99.661,99.322,99.322,99.322,99.322,99.322,98.983,99.322,99.322,99.322,98.976,98.983,98.983,98.983,99.322,98.983,98.983,100.0,99.322,99.322,99.322,100.0,100.0,98.976,100.0,100.0,98.983,99.661,98.983,100.0,98.983,99.322,98.976,99.322,99.322,99.322,99.322,98.305
CIW80_00360,99.541,99.541,99.541,99.541,99.541,99.541,99.541,99.541,99.541,99.541,99.541,99.541,100.0,99.541,99.541,99.541,99.541,100.0,99.541,99.541,99.541,99.541,99.541,100.0,99.541,98.624,99.541,99.541,99.541,99.541,99.541,99.083,99.541,99.541,99.541,99.541,99.541,99.541,99.541,99.541,99.541,100.0,100.0,99.541,100.0,100.0,99.541,99.541,99.083,98.624,99.541,99.541,99.541,99.541,99.541
CIW80_00365,100.0,100.0,100.0,98.947,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,97.895,97.895,97.895,97.895,100.0,97.895,100.0,98.947,100.0,36.986,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,97.895,98.947,98.947,98.947,98.947,100.0
CIW80_00370,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,98.925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,98.925,100.0,98.925,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CIW80_00375,100.0,100.0,100.0,100.0,98.516,98.516,98.516,98.516,98.516,98.516,98.516,98.516,100.0,98.516,99.407,99.407,99.407,99.11,98.516,98.516,98.516,99.407,99.407,99.407,99.407,99.407,99.407,99.407,99.407,99.11,99.407,99.407,99.407,99.407,99.703,99.407,98.516,98.516,100.0,100.0,99.703,100.0,100.0,99.407,99.11,99.407,100.0,35.455,30.612,98.214,97.923,97.923,97.923,30.612,35.455
CIW80_00380,99.647,99.647,99.823,99.823,99.47,99.293,99.293,99.293,99.293,99.293,99.293,99.293,99.647,99.47,99.647,99.647,99.647,99.823,99.293,99.293,99.293,99.647,99.647,99.647,99.47,99.47,99.647,99.47,99.47,99.47,99.47,99.647,99.647,99.47,99.823,99.47,99.293,99.47,99.823,99.823,99.823,100.0,100.0,99.823,99.823,99.647,99.823,99.47,99.47,24.236,24.236,99.647,99.647,99.647,99.47
CIW80_00385,100.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0
CIW80_00390,100.0,100.0,100.0,100.0,100.0,98.611,98.611,98.611,98.611,98.611,98.611,98.611,100.0,98.611,100.0,100.0,100.0,100.0,98.611,98.611,98.611,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.611,98.611,100.0,100.0,100.0,100.0,100.0,98.611,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
CIW80_00395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CIW80_00400,99.306,99.306,98.611,98.611,99.306,99.306,99.306,99.306,99.306,99.306,99.306,99.306,99.306,99.306,99.306,98.611,99.306,99.306,99.306,99.306,99.306,98.611,98.611,99.306,99.306,99.306,99.306,98.611,98.611,98.611,98.611,99.306,98.611,99.145,100.0,99.306,99.306,99.306,98.611,98.611,99.306,100.0,100.0,99.306,99.306,99.306,98.611,97.917,97.917,97.917,99.306,99.306,99.306,99.306,97.917
CIW80_00405,99.5,99.5,99.375,99.381,98.125,98.125,98.125,98.125,98.125,98.5,98.5,98.5,99.625,98.144,98.5,98.5,98.515,99.5,98.5,98.5,98.5,98.5,98.515,98.391,98.5,35.223,98.125,35.656,98.558,98.775,35.656,98.375,98.391,98.267,99.875,98.267,98.5,98.515,99.381,99.375,99.5,100.0,100.0,98.399,99.5,98.125,99.381,98.02,97.896,34.375,98.058,34.454,98.058,35.223,98.267
CIW80_00410,100.0,100.0,100.0,47.5,96.429,96.429,96.429,96.429,96.429,96.429,96.429,96.429,97.26,96.429,96.429,96.429,96.429,100.0,96.429,96.429,96.429,96.429,96.429,96.429,96.429,50.0,96.429,96.429,96.429,96.429,96.429,96.429,96.429,96.429,47.5,96.429,96.429,96.429,100.0,100.0,100.0,100.0,100.0,96.429,100.0,96.429,100.0,45.0,96.429,45.94600000000001,47.5,47.5,47.5,47.5,96.429
CIW80_00415,99.773,99.773,99.74,99.545,99.481,99.318,99.318,99.318,99.318,99.091,99.091,99.091,99.318,99.545,99.091,99.545,98.864,99.545,99.091,99.091,99.091,99.545,99.481,99.318,98.864,98.636,98.636,99.506,98.864,99.091,99.091,98.636,98.864,99.259,99.773,99.545,99.091,99.506,99.773,99.773,99.545,100.0,100.0,99.545,99.481,99.318,99.773,98.864,98.864,98.864,99.091,99.091,99.091,99.091,99.545
CIW80_00420,99.805,99.805,99.805,99.805,99.805,99.805,99.805,99.805,99.805,99.805,99.805,99.805,99.805,99.609,99.805,99.805,99.805,99.805,99.805,99.805,99.805,99.805,99.805,99.414,99.805,99.805,99.805,99.609,99.609,99.609,99.609,99.805,99.805,99.414,99.805,99.805,99.805,99.805,99.805,99.805,99.219,100.0,100.0,99.219,99.805,99.219,99.805,99.805,99.805,98.633,99.805,99.805,99.805,99.805,99.805
CIW80_00425,99.786,99.786,100.0,99.768,99.572,99.572,99.572,99.572,99.572,99.572,99.572,99.572,100.0,99.572,99.572,99.572,99.572,99.572,99.572,99.572,99.572,99.572,99.572,99.358,99.572,99.572,99.572,99.572,99.572,99.572,99.572,99.572,99.572,99.572,99.786,99.572,99.572,99.572,100.0,100.0,99.786,100.0,100.0,99.358,90.342,99.358,100.0,99.358,99.572,99.358,99.572,99.572,99.572,99.358,99.143
CIW80_00430,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CIW80_00435,98.813,98.813,99.461,99.464,98.707,99.034,99.03,99.034,99.034,99.034,99.03,99.03,98.516,98.707,98.82,98.815,98.712,98.596,99.034,99.034,99.034,98.815,98.815,98.384,98.712,98.491,98.707,99.03,98.82,99.03,99.034,98.707,99.142,98.922,99.569,98.707,99.034,99.03,99.461,99.464,99.353,100.0,100.0,99.142,21.413,98.927,99.464,98.815,98.927,21.413,98.559,21.535,99.138,21.535,98.605
CIW80_00440,0.0,0.0,99.874,99.874,98.23,98.357,98.357,98.357,98.357,98.483,98.483,98.483,0.0,98.609,98.862,98.483,98.483,0.0,98.483,98.483,98.483,98.483,98.483,99.368,98.736,98.989,98.862,98.862,98.862,98.862,98.862,98.862,98.862,99.621,99.747,98.609,97.724,98.609,99.874,99.747,100.0,100.0,100.0,99.494,0.0,99.747,99.874,98.23,98.104,0.0,97.472,97.472,97.472,97.345,98.23
CIW80_00445,32.984,32.984,100.0,100.0,98.754,98.399,98.399,98.399,98.399,98.577,98.577,98.577,32.984,98.577,98.577,98.399,98.221,32.984,98.577,98.577,98.577,98.373,98.399,98.574,98.399,98.754,98.932,98.932,98.754,98.915,98.932,98.932,99.11,98.754,99.466,98.399,98.754,99.058,100.0,100.0,100.0,100.0,100.0,99.288,32.984,98.399,100.0,98.221,32.984,32.461,32.984,32.984,97.865,31.088,98.043
CIW80_00450,99.482,99.482,99.482,99.482,98.705,98.705,98.705,98.705,98.705,98.705,98.705,98.705,99.223,98.705,97.927,98.446,98.964,99.741,98.705,98.705,98.705,98.446,98.446,98.964,98.446,98.964,98.705,98.446,98.446,98.446,98.446,98.446,98.187,98.705,99.482,98.446,98.705,98.446,99.482,99.482,99.741,100.0,100.0,98.964,40.967,98.964,99.482,98.585,98.446,25.381,98.446,98.446,98.446,98.705,98.446
CIW80_00455,100.0,100.0,100.0,100.0,99.465,99.287,99.287,99.287,99.287,99.465,99.465,99.465,99.643,99.465,99.465,99.465,99.465,100.0,99.465,99.465,99.465,99.465,99.465,99.465,99.465,99.465,99.465,26.859,99.465,99.643,99.796,99.465,99.643,99.63,99.822,22.571,99.287,99.396,100.0,100.0,100.0,100.0,100.0,99.109,26.667,99.287,100.0,0.0,99.287,98.75,99.223,0.0,99.195,99.396,99.287
CIW80_00460,99.213,99.213,98.425,98.819,97.638,97.638,97.638,97.638,97.638,97.638,97.638,97.638,98.031,97.638,97.638,97.638,98.031,98.81,97.638,97.638,97.638,97.638,97.638,98.425,97.638,97.638,97.244,98.031,98.031,98.031,98.031,97.638,98.031,98.819,99.213,98.031,98.031,98.031,98.425,98.819,99.213,99.606,100.0,98.819,34.722,98.031,98.425,97.638,97.638,97.628,98.425,98.425,98.425,98.031,97.244
CIW80_00465,95.455,95.455,96.97,0.0,95.455,95.455,95.455,95.455,95.455,95.455,95.455,95.455,95.455,0.0,100.0,100.0,98.485,98.485,0.0,95.455,0.0,100.0,100.0,98.485,100.0,100.0,100.0,96.721,96.97,96.97,0.0,100.0,96.97,95.455,96.97,0.0,0.0,0.0,0.0,96.97,100.0,100.0,100.0,98.485,0.0,96.97,96.97,0.0,100.0,98.485,98.462,98.462,0.0,0.0,98.485
CIW80_00470,100.0,100.0,100.0,100.0,99.342,99.342,99.342,99.342,99.342,99.342,99.342,99.342,99.737,99.211,98.947,99.342,99.211,99.474,99.342,99.342,99.342,99.342,99.342,99.342,99.342,99.211,99.079,98.947,98.553,98.947,98.947,99.079,98.947,99.474,99.211,99.211,99.342,99.474,100.0,99.868,100.0,100.0,99.868,99.211,99.474,99.079,100.0,99.342,99.079,99.342,99.079,99.079,99.079,99.211,99.079
CIW80_00475,100.0,100.0,98.689,98.689,97.049,97.049,97.049,97.049,97.049,97.049,97.049,97.049,99.107,97.049,98.033,98.033,97.705,99.344,97.049,97.049,97.049,98.033,98.033,98.689,97.705,97.705,97.049,98.033,98.033,98.033,98.033,97.049,98.033,97.705,99.672,97.705,96.393,97.049,98.689,98.026,47.987,99.672,100.0,98.033,99.016,97.705,98.689,47.315,45.977,98.598,97.6,47.651,97.154,97.561,97.377
CIW80_00480,99.405,99.405,99.405,98.81,98.214,98.214,98.214,98.214,98.214,98.214,98.214,98.214,27.273000000000003,97.619,98.81,98.81,98.214,100.0,98.214,98.214,98.214,98.81,98.81,98.214,98.214,98.824,98.214,98.969,98.214,98.214,98.214,98.214,98.81,98.113,100.0,98.214,98.214,97.619,99.405,56.548,55.952,100.0,100.0,56.548,99.405,98.81,56.548,31.858,57.143,0.0,0.0,56.548,56.548,56.548,31.858
CIW80_00485,98.305,98.305,98.87,98.87,98.305,98.305,98.305,98.305,98.305,98.305,98.305,98.305,33.645,98.305,98.305,98.87,98.305,98.305,33.52,98.305,98.305,98.87,98.87,98.87,97.74,97.74,98.305,98.87,98.87,98.87,98.87,98.305,98.87,98.87,98.305,98.305,97.661,98.305,98.87,44.767,98.925,100.0,100.0,45.349,98.305,98.87,44.767,45.349,44.767,32.099000000000004,44.18600000000001,44.18600000000001,44.18600000000001,44.18600000000001,33.149
CIW80_00490,98.982,98.982,99.208,99.321,98.433,98.695,57.822,98.695,98.695,57.706,98.695,98.695,88.462,98.695,97.511,97.624,97.738,98.982,43.115,98.695,98.695,97.911,97.624,97.964,97.624,98.19,97.964,97.706,97.65,97.285,97.398,97.964,97.398,97.018,97.851,61.324,57.59,98.433,99.321,57.822,96.679,100.0,100.0,98.653,99.083,97.964,99.407,43.115,36.79,45.226000000000006,43.228,43.228,43.228,57.358,37.485
CIW80_00495,100.0,100.0,100.0,100.0,46.083,59.402,59.402,97.5,59.402,58.974,58.974,58.974,93.151,59.402,97.917,97.89,97.89,99.156,46.083,58.974,58.974,97.89,97.917,98.333,97.917,98.312,97.89,97.89,97.917,97.89,97.89,97.89,97.917,98.312,97.89,98.0,59.389,46.083,100.0,58.974,64.593,100.0,100.0,90.741,98.734,98.75,100.0,34.45,58.974,49.55,58.974,58.974,58.974,63.636,40.826
CIW80_00500,99.468,99.468,99.468,99.468,48.75,98.374,98.374,98.374,98.374,69.48100000000001,69.48100000000001,69.48100000000001,62.567,63.636,98.404,98.404,98.404,99.468,48.75,69.48100000000001,69.48100000000001,98.404,98.404,97.872,97.872,65.241,98.404,98.404,98.404,98.404,98.404,98.404,97.872,98.404,98.404,49.375,64.706,48.75,99.468,99.468,62.567,100.0,100.0,93.333,99.338,98.404,99.468,34.615,63.102,30.675,65.775,65.775,65.775,65.775,34.524
CIW80_00505,100.0,100.0,100.0,100.0,40.26,40.26,40.26,40.26,40.26,40.26,40.26,40.26,28.125,40.26,40.26,40.26,40.26,26.977,40.26,40.26,40.26,40.26,40.26,38.961,40.26,40.26,40.26,40.26,40.26,40.26,40.26,40.26,40.26,27.907,27.778,40.26,40.26,40.26,100.0,100.0,27.442,27.907,100.0,27.907,26.977,27.907,100.0,40.26,40.26,38.961,40.26,40.26,40.26,40.26,40.26
CIW80_00510,99.485,99.485,95.361,94.118,50.515,50.0,50.0,50.0,50.0,50.0,50.0,50.0,51.03100000000001,50.0,50.515,50.515,50.515,95.361,50.0,50.0,50.0,50.515,50.515,95.361,50.515,50.0,50.515,50.515,50.515,50.515,50.515,50.515,50.515,94.845,94.845,50.515,50.0,50.0,95.361,94.118,95.714,100.0,100.0,93.627,95.361,94.118,94.118,50.515,50.515,50.0,48.966,48.966,48.966,44.07899999999999,50.515
CIW80_00515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CIW80_00520,99.773,99.773,90.37,99.32,97.959,97.959,97.959,97.959,97.959,97.959,97.959,97.959,99.32,97.959,97.732,97.279,97.506,99.093,97.959,97.959,97.959,97.279,97.279,97.872,97.732,97.732,97.506,97.159,97.067,97.067,97.067,97.506,97.959,0.0,99.546,0.0,97.926,97.959,99.32,99.32,99.225,100.0,98.618,96.729,99.078,97.959,0.0,96.045,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CIW80_00525,100.0,100.0,96.629,96.629,95.506,95.506,95.506,95.506,95.506,95.506,95.506,95.506,97.753,95.506,95.506,95.506,95.506,98.876,95.506,95.506,95.506,95.506,95.506,28.378,95.506,95.506,95.506,28.378,33.333,33.333,33.333,95.506,95.506,28.378,97.753,95.506,95.506,95.506,96.629,96.629,100.0,100.0,100.0,0.0,98.876,95.506,96.629,0.0,0.0,28.378,0.0,0.0,0.0,0.0,97.753
CIW80_00530,98.419,98.814,99.605,98.814,95.652,95.652,95.652,95.652,95.652,95.652,95.652,95.652,29.508000000000006,95.257,96.838,97.233,97.233,98.024,95.652,95.652,95.652,97.233,97.233,96.838,96.443,96.838,97.233,96.443,96.443,96.443,96.443,99.225,96.838,96.838,99.605,96.838,95.652,95.652,99.605,99.605,99.605,100.0,100.0,97.233,98.024,98.024,99.605,95.492,30.833,96.838,97.233,97.233,97.233,96.838,30.833
CIW80_00535,99.344,99.344,99.016,99.016,99.016,99.016,99.016,99.016,99.016,99.344,99.344,99.344,94.828,99.016,99.016,99.344,99.016,99.016,99.344,99.344,99.344,99.344,99.344,99.01,99.016,98.689,98.689,98.689,98.689,98.689,98.689,98.689,98.689,99.344,99.344,99.016,99.016,99.344,99.016,99.016,99.672,100.0,100.0,99.344,98.837,98.689,99.016,98.689,0.0,99.074,99.016,99.016,99.016,99.016,0.0
CIW80_00540,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CIW80_00545,99.587,99.587,99.793,99.793,99.38,99.587,99.587,99.587,99.587,99.587,99.587,99.587,99.791,99.38,99.38,99.38,99.38,99.587,27.174,99.587,99.587,99.38,99.38,98.967,99.38,99.587,99.174,99.587,99.174,99.587,99.587,99.174,99.587,99.587,99.793,99.38,99.587,99.587,99.793,99.793,99.587,100.0,26.902,98.967,99.587,99.38,99.793,26.359,26.63,22.553,99.587,99.587,99.38,99.38,98.967
CIW80_00550,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.419,0.0,0.0,0.0,0.0,0.0
CIW80_00555,100.0,100.0,99.684,99.684,98.734,99.051,99.051,99.051,99.051,98.734,98.734,98.734,37.427,98.929,98.734,99.051,98.734,100.0,98.734,98.734,98.734,99.051,99.051,99.684,98.734,98.734,98.734,99.051,99.051,99.051,99.051,98.734,98.734,99.367,100.0,98.734,97.98,98.418,99.684,99.684,99.684,100.0,100.0,99.367,100.0,99.051,99.684,37.383,98.734,98.366,98.101,98.101,98.101,97.468,98.592
CIW80_00560,100.0,100.0,100.0,100.0,0.0,0.0,97.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.59,97.59,0.0,100.0,0.0,0.0,0.0,0.0,97.59,98.795,97.59,97.59,97.59,96.386,89.655,96.386,0.0,97.59,96.386,100.0,98.795,97.59,96.386,97.59,100.0,100.0,100.0,100.0,100.0,98.795,100.0,98.795,100.0,0.0,0.0,96.386,97.59,0.0,0.0,97.59,0.0
CIW80_00565,100.0,100.0,100.0,100.0,94.167,95.833,95.833,95.833,95.833,95.833,95.833,95.833,0.0,94.167,95.833,95.833,95.833,100.0,95.833,95.833,95.833,95.833,95.833,97.5,95.833,95.833,95.833,95.0,95.0,95.0,95.0,95.833,95.0,97.5,100.0,95.833,95.833,94.845,100.0,100.0,99.167,100.0,100.0,100.0,100.0,96.667,100.0,95.833,95.833,96.667,95.614,95.614,95.614,95.833,0.0
CIW80_00570,99.676,99.676,100.0,100.0,100.0,99.676,99.676,99.676,99.676,100.0,100.0,100.0,38.811,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.676,100.0,100.0,38.811,99.676,99.676,99.676,99.676,100.0,100.0
CIW80_00575,99.352,99.352,99.566,99.566,99.136,99.352,99.352,99.352,99.352,99.352,99.352,99.352,99.568,99.136,98.488,98.704,98.704,98.92,99.352,99.352,99.352,98.704,98.704,98.704,98.488,98.704,98.488,98.704,98.704,98.704,98.704,98.704,98.92,98.272,99.136,98.488,99.352,98.488,99.566,99.566,99.568,100.0,100.0,98.488,98.92,98.704,99.566,98.704,98.704,97.624,96.875,33.48,99.583,33.48,98.272
CIW80_00580,100.0,100.0,100.0,100.0,97.619,97.959,97.959,97.959,97.959,97.959,97.959,97.959,100.0,97.619,98.639,98.299,97.619,99.32,97.959,97.959,97.959,98.299,98.299,98.621,98.639,97.619,98.639,97.959,97.619,97.959,97.959,98.639,97.959,98.639,98.98,97.619,97.619,98.966,100.0,100.0,100.0,100.0,100.0,99.451,99.32,98.621,100.0,97.959,97.619,97.959,32.632,32.632,32.632,32.632,97.619
CIW80_00585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
