Unnamed: 0,CU651637,CP001855,CP002167,CP000468,CP000946,CP000819,CP001665,AM946981,CP001509,CP001396,CP001637,AP012030,CU928162,CP000802,CU928160,CP002516,AP009240,AP009378,CP000948,U00096,AP009048,CP002185,CP002967,FN554766,CU928145,AP010958,AP010960,CP001164,AE005174,BA000007,CP001368,AP010953,CP001846,CP000970,FM180568,CP000800,FN649414,CP002729,CP001969,CU928161,CP000247,CP001671,AE014075,CU928164,CP002797,CU928163,CP000243,CP001063,CP000036,CP000034,CP001383,AE014073,AE005674,CP000266,CP000038
CIW80_00180,LF82_3557,NRG857_07150,UM146_09785,APECO1_589,EcolC_2211,ECB_01405,ECBD_2191,B21_01416,ECD_01405,BWG_1274,EcDH1_2198,ECDH1ME8569_1391,ECED1_1602,EcHS_A1534,ECIAI1_1445,EKO11_2371,ECSE_1531,ECSF_1372,ECDH10B_1578,b1448,yncA,ECW_m1576,WFL_07715,EC042_1577,EC55989_1581,ECO103_1579,ECO111_1839,ECH74115_2054,Z2271,ECs_2052,ECSP_1929,ECO26_2049,G2583_1809,EcSMS35_1725,E2348C_1589,EcE24377A_1629,ETEC_1519,UMNK88_1852,ECOK1_1611,ECS88_1542,ECP_1450,ECABU_c16780,c1873,None,ECNA114_1585,ECUMN_1697,UTI89_C1668,SbBS512_E1718,SBO_1600,SDY_1725,None,S1901,SF1769,None,SSON_1688
CIW80_00185,None,None,None,APECO1_590,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
CIW80_00190,None,None,None,None,EcolC_2210,ECB_01406,ECBD_2190,B21_01417,ECD_01406,BWG_1275,EcDH1_2197,ECDH1ME8569_1392,None,EcHS_A1535,ECIAI1_1446,EKO11_2370,ECSE_1532,None,ECDH10B_1579,b1449,yncB,ECW_m1577,WFL_07720,EC042_1578,EC55989_1582,ECO103_1580,ECO111_1840,ECH74115_2055,Z2270,ECs_2053,ECSP_1930,None,G2583_1810,EcSMS35_1723,E2348C_1590,EcE24377A_1630,ETEC_1520,UMNK88_1853,None,ECS88_1543,None,None,None,None,None,ECUMN_1698,None,SbBS512_E1719,None,SDY_1724,SFxv_1973,S1898,SF1766,SFV_1762,SSON_1687
CIW80_00195,LF82_768,NRG857_07155,UM146_09780,None,EcolC_2209,ECB_01407,ECBD_2189,B21_01418,ECD_01407,BWG_1276,EcDH1_2196,ECDH1ME8569_1393,ECED1_1603,EcHS_A1536,ECIAI1_1447,EKO11_2369,ECSE_1533,ECSF_1373,ECDH10B_1580,b1450,yncC,ECW_m1578,WFL_07725,EC042_1579,EC55989_1583,ECO103_1581,ECO111_1841,ECH74115_2056,Z2269,ECs_2054,ECSP_1931,ECO26_2051,G2583_1811,EcSMS35_1721,None,EcE24377A_1631,ETEC_1521,UMNK88_1854,ECOK1_1612,ECS88_1544,ECP_1451,ECABU_c16790,c1874,None,ECNA114_1586,ECUMN_1699,UTI89_C1669,SbBS512_E1721,None,None,SFxv_1972,S1897,SF1765,SFV_1761,None
CIW80_00200,LF82_3558,NRG857_07160,UM146_09775,APECO1_591,EcolC_2208,ECB_01408,ECBD_2188,B21_01419,ECD_01408,BWG_1277,EcDH1_2195,ECDH1ME8569_1394,ECED1_1604,EcHS_A1538,ECIAI1_1448,EKO11_2368,ECSE_1534,ECSF_1374,ECDH10B_1581,b1451,yncD,ECW_m1579,WFL_07730,EC042_1580,EC55989_1584,ECO103_1582,ECO111_1842,ECH74115_2057,Z2268,ECs_2055,ECSP_1932,ECO26_2052,G2583_1812,EcSMS35_1720,E2348C_1591,EcE24377A_1632,ETEC_1522,UMNK88_1855,ECOK1_1613,ECS88_1545,ECP_1452,ECABU_c16800,None,None,ECNA114_1587,ECUMN_1700,UTI89_C1670,SbBS512_E1723,SBO_1596,SDY_1954,None,None,None,None,SSON_1682
CIW80_00205,None,None,None,None,None,None,None,None,None,None,None,None,None,EcHS_A1537,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,EcE24377A_1633,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
CIW80_00210,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
CIW80_00215,LF82_3559,NRG857_07165,UM146_09770,APECO1_592,EcolC_2207,ECB_01409,ECBD_2187,B21_01420,ECD_01409,BWG_1278,EcDH1_2194,ECDH1ME8569_1395,ECED1_1605,EcHS_A1539,ECIAI1_1449,EKO11_2367,ECSE_1535,ECSF_1375,ECDH10B_1582,b1452,yncE,ECW_m1580,WFL_07735,EC042_1581,EC55989_1585,ECO103_1583,ECO111_1843,ECH74115_2058,Z2267,ECs_2056,ECSP_1933,ECO26_2053,G2583_1813,EcSMS35_1719,E2348C_1592,EcE24377A_1634,ETEC_1523,UMNK88_1856,ECOK1_1614,ECS88_1546,ECP_1453,ECABU_c16810,c1877,None,ECNA114_1588,ECUMN_1701,UTI89_C1671,SbBS512_E1724,SBO_1595,SDY_1953,None,None,None,None,SSON_1681
CIW80_00220,LF82_0095,NRG857_07170,UM146_09765,APECO1_593,EcolC_2206,ECB_01410,ECBD_2186,B21_01421,ECD_01410,BWG_1279,EcDH1_2193,ECDH1ME8569_1396,ECED1_1606,EcHS_A1540,ECIAI1_1450,EKO11_2366,ECSE_1536,ECSF_1376,ECDH10B_1583,b1453,ansP,ECW_m1581,WFL_07740,EC042_1582,EC55989_1586,ECO103_1584,ECO111_1844,ECH74115_2059,Z2266,ECs_2057,ECSP_1934,ECO26_2054,G2583_1814,EcSMS35_1718,E2348C_1593,EcE24377A_1635,ETEC_1524,UMNK88_1857,ECOK1_1615,ECS88_1547,ECP_1454,ECABU_c16820,c1878,None,ECNA114_1589,ECUMN_1702,UTI89_C1672,SbBS512_E1725,SBO_1594,SDY_1952,None,None,None,None,SSON_1680
CIW80_00225,LF82_225,NRG857_07175,UM146_09760,None,EcolC_2205,ECB_01411,ECBD_2184,B21_01422,ECD_01411,BWG_1280,EcDH1_2192,ECDH1ME8569_1397,ECED1_1607,EcHS_A1541,ECIAI1_1452,EKO11_2365,ECSE_1537,None,ECDH10B_1584,b1454,yncG,ECW_m1582,WFL_07745,EC042_1583,EC55989_1587,ECO103_1585,ECO111_1846,ECH74115_2061,Z2265,ECs_2058,ECSP_1935,ECO26_2055,G2583_1815,EcSMS35_1717,None,None,ETEC_1525,UMNK88_1858,None,ECS88_1549,ECP_1455,ECABU_c16840,c1879,None,None,ECUMN_1703,UTI89_C1673,SbBS512_E1727,SBO_1593,SDY_1951,None,None,None,None,SSON_1679
CIW80_00230,LF82_227,NRG857_07185,UM146_09750,APECO1_595,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,EC042_1584,None,None,None,None,None,None,None,None,None,None,None,None,None,None,ECOK1_1617,ECS88_1551,ECP_1457,ECABU_c16860,c1882,None,None,ECUMN_1704,UTI89_C1675,None,None,None,None,None,None,None,None
CIW80_00235,LF82_029,NRG857_07230,UM146_09745,APECO1_596,None,None,None,None,None,None,None,None,ECED1_0241,None,None,None,None,None,None,None,None,None,None,EC042_0227,None,None,None,None,None,None,None,None,None,None,None,None,None,None,ECOK1_1618,ECS88_1552,ECP_1458,ECABU_c16870,c1883,None,None,ECUMN_0230,UTI89_C1676,None,None,None,None,None,None,None,None
CIW80_00240,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,EC042_0228,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,ECABU_c16880,c1884,None,None,ECUMN_0231,None,None,None,None,None,None,None,None,None
CIW80_00245,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,ECABU_c16890,c1885,None,None,None,None,None,None,None,None,None,None,None,None
CIW80_00250,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,EC042_0230,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,ECABU_c16900,c1886,None,None,ECUMN_0233,None,None,None,None,None,None,None,None,None
CIW80_00255,LF82_234,NRG857_07227,UM146_09750,APECO1_595,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,EC042_1584,None,None,None,None,None,None,None,None,None,None,None,None,None,None,ECOK1_1617,ECS88_1551,ECP_1457,ECABU_c16910,c1887,None,None,ECUMN_1704,UTI89_C1675,None,None,None,None,None,None,None,None
CIW80_00260,LF82_235,NRG857_07230,UM146_09745,APECO1_596,None,None,None,None,None,None,None,None,ECED1_1610,None,None,None,None,None,None,None,None,None,None,EC042_1585,None,None,None,None,None,None,None,None,None,None,None,None,None,None,ECOK1_1618,ECS88_1552,ECP_1458,ECABU_c16920,c1888,None,None,ECUMN_1705,UTI89_C1676,None,None,None,None,None,None,None,None
CIW80_00265,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,ECABU_c16930,c1889,None,None,None,None,None,None,None,None,None,None,None,None
CIW80_00270,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,ECABU_c16940,c1890,None,None,None,None,None,None,None,None,None,None,None,None
CIW80_00275,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,ECABU_c16950,c1891,None,None,None,None,None,None,None,None,None,None,None,None
CIW80_00280,LF82_237,NRG857_07240,None,APECO1_598,None,None,None,None,None,None,None,None,ECED1_1612,None,None,None,None,None,None,None,None,None,None,EC042_1587,None,None,None,None,None,None,None,None,None,None,None,None,None,None,ECOK1_1620,ECS88_1554,ECP_1461,ECABU_c16960,c1892,None,None,None,UTI89_C1678,None,None,None,None,None,None,None,None
CIW80_00285,None,NRG857_07245,UM146_09725,None,EcolC_2949,None,None,None,None,None,None,ECDH1ME8569_0665,ECED1_1613,EcHS_A0753,ECIAI1_0680,None,ECSE_0765,None,None,None,None,ECW_m0760,WFL_03710,None,EC55989_0689,ECO103_0699,ECO111_0723,None,None,None,None,ECO26_0767,None,None,None,None,None,None,None,ECS88_1555,ECP_1462,ECABU_c16970,c1893,None,None,None,UTI89_C1679,None,None,SDY_0639,None,None,None,None,None
CIW80_00290,None,NRG857_07250,UM146_09720,None,None,None,None,None,None,None,None,None,ECED1_1614,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,ECS88_1556,ECP_1463,ECABU_c16980,None,None,None,None,None,None,None,None,None,None,None,None,None
CIW80_00295,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,ECUMN_1712,None,None,None,None,None,None,None,None,None
CIW80_00300,LF82_2812,NRG857_07255,UM146_09715,APECO1_599,EcolC_2194,ECB_01420,ECBD_2176,B21_01432,ECD_01420,BWG_1285,EcDH1_2185,ECDH1ME8569_1405,ECED1_1615,EcHS_A1546,ECIAI1_1465,EKO11_2358,ECSE_1551,ECSF_1378,ECDH10B_1593,b1462,yddH,ECW_m1590,WFL_07780,EC042_1591,EC55989_1593,ECO103_1592,ECO111_1853,None,Z2251,ECs_2065,ECSP_1945,ECO26_2061,G2583_1824,EcSMS35_1712,E2348C_1599,EcE24377A_1643,ETEC_1533,UMNK88_1865,None,ECS88_1557,ECP_1464,ECABU_c16990,c1894,ECIAI39_1724,ECNA114_3638,ECUMN_1713,UTI89_C1680,None,None,None,None,None,None,None,SSON_1663
CIW80_00305,LF82_1487,NRG857_07260,UM146_09710,APECO1_600,EcolC_2193,ECB_01421,ECBD_2175,B21_01433,ECD_01421,BWG_1286,EcDH1_2184,ECDH1ME8569_1406,ECED1_1616,EcHS_A1547,ECIAI1_1466,EKO11_2357,ECSE_1552,ECSF_1379,ECDH10B_1594,b1463,nhoA,ECW_m1591,WFL_07785,EC042_1592,EC55989_1594,ECO103_1593,ECO111_1854,None,Z2250,ECs_2066,None,ECO26_2062,G2583_1825,EcSMS35_1711,E2348C_1600,EcE24377A_1644,ETEC_1534,UMNK88_1867,ECOK1_1623,ECS88_1558,ECP_1465,ECABU_c17000,c1895,ECIAI39_1725,ECNA114_3639,ECUMN_1714,UTI89_C1681,None,None,None,None,None,None,None,SSON_1662
CIW80_00310,LF82_2810,NRG857_07265,UM146_09705,APECO1_601,EcolC_2192,None,None,B21_01434,None,BWG_1287,EcDH1_2183,ECDH1ME8569_1407,ECED1_1617,EcHS_A1548,ECIAI1_1467,EKO11_2356,ECSE_1553,ECSF_1380,ECDH10B_1595,b1464,yddE,ECW_m1592,WFL_07790,EC042_1593,EC55989_1595,ECO103_1594,ECO111_1855,ECH74115_2074,Z2248,ECs_2067,ECSP_1948,ECO26_2063,G2583_1826,EcSMS35_1710,E2348C_1601,EcE24377A_1645,ETEC_1535,UMNK88_1868,ECOK1_1624,ECS88_1559,ECP_1466,ECABU_c17010,c1896,ECIAI39_1726,ECNA114_3640,ECUMN_1717,UTI89_C1682,None,None,SDY_1654,None,None,None,None,SSON_1661
CIW80_00315,LF82_1468,NRG857_07270,UM146_09700,APECO1_602,EcolC_2191,ECB_01423,ECBD_2173,B21_01435,ECD_01423,BWG_1288,EcDH1_2182,ECDH1ME8569_1408,ECED1_1618,EcHS_A1549,ECIAI1_1468,EKO11_2355,ECSE_1554,ECSF_1381,ECDH10B_1596,b1465,narV,ECW_m1593,WFL_07795,EC042_1594,EC55989_1596,ECO103_1595,ECO111_1856,ECH74115_2075,Z2247,ECs_2068,ECSP_1949,ECO26_2064,G2583_1827,EcSMS35_1709,E2348C_1602,EcE24377A_1646,ETEC_1536,UMNK88_1869,ECOK1_1625,ECS88_1560,ECP_1467,ECABU_c17020,c1897,ECIAI39_1727,ECNA114_3641,ECUMN_1718,UTI89_C1683,None,None,SDY_1653,None,None,None,None,SSON_1660
CIW80_00320,LF82_1469,NRG857_07275,UM146_09695,APECO1_603,EcolC_2190,ECB_01424,ECBD_2172,B21_01436,ECD_01424,BWG_1289,EcDH1_2181,ECDH1ME8569_1409,ECED1_1619,EcHS_A1550,ECIAI1_1469,EKO11_2354,ECSE_1555,ECSF_1382,ECDH10B_1597,b1466,narW,ECW_m1594,WFL_07800,EC042_1595,EC55989_1597,ECO103_1596,ECO111_1857,ECH74115_2076,Z2246,ECs_2069,ECSP_1950,ECO26_2065,G2583_1828,EcSMS35_1708,E2348C_1603,EcE24377A_1647,ETEC_1537,UMNK88_1870,ECOK1_1626,ECS88_1561,ECP_1468,ECABU_c17030,c1898,ECIAI39_1728,ECNA114_3642,ECUMN_1719,UTI89_C1684,None,None,SDY_1652,None,None,None,None,SSON_1659
CIW80_00325,LF82_1471,NRG857_07280,UM146_09690,APECO1_604,EcolC_2189,ECB_01425,ECBD_2171,B21_01437,ECD_01425,BWG_1290,EcDH1_2180,ECDH1ME8569_1410,ECED1_1620,EcHS_A1551,ECIAI1_1470,EKO11_2353,ECSE_1556,ECSF_1383,ECDH10B_1598,b1467,narY,ECW_m1595,WFL_07805,EC042_1596,EC55989_1598,ECO103_1597,ECO111_1858,ECH74115_2077,Z2245,ECs_2070,ECSP_1951,ECO26_2066,G2583_1829,EcSMS35_1707,E2348C_1604,EcE24377A_1648,ETEC_1538,UMNK88_1871,ECOK1_1627,ECS88_1562,ECP_1469,ECABU_c17040,c1899,ECIAI39_1729,ECNA114_3643,ECUMN_1720,UTI89_C1685,None,None,SDY_1651,SFxv_1968,None,SF1762,SFV_1758,SSON_1658
CIW80_00330,LF82_1472,NRG857_07285,UM146_09685,APECO1_605,EcolC_2188,ECB_01426,ECBD_2170,B21_01438,ECD_01426,BWG_1291,EcDH1_2179,ECDH1ME8569_1411,ECED1_1621,EcHS_A1552,ECIAI1_1471,EKO11_2352,ECSE_1557,ECSF_1384,ECDH10B_1599,b1468,narZ,ECW_m1596,WFL_07810,EC042_1597,EC55989_1599,ECO103_1598,ECO111_1859,ECH74115_2078,Z2244,ECs_2071,ECSP_1952,ECO26_2067,G2583_1830,EcSMS35_1706,E2348C_1605,EcE24377A_1649,ETEC_1539,UMNK88_1872,ECOK1_1628,ECS88_1563,ECP_1470,ECABU_c17050,c1900,ECIAI39_1730,ECNA114_3644,ECUMN_1721,UTI89_C1686,None,None,None,None,None,SF1761,SFV_1757,SSON_1657
CIW80_00335,LF82_1467,NRG857_07290,UM146_09680,APECO1_606,EcolC_2187,ECB_01427,ECBD_2169,B21_01439,ECD_01427,BWG_1292,EcDH1_2178,ECDH1ME8569_1412,ECED1_1622,EcHS_A1553,ECIAI1_1473,EKO11_2351,ECSE_1558,ECSF_1385,ECDH10B_1600,b1469,narU,ECW_m1597,WFL_07815,EC042_1598,EC55989_1601,ECO103_1599,ECO111_1860,ECH74115_2079,Z2243,ECs_2072,ECSP_1953,ECO26_2068,G2583_1831,EcSMS35_1705,E2348C_1606,EcE24377A_1650,ETEC_1540,UMNK88_1873,ECOK1_1629,ECS88_1564,ECP_1471,ECABU_c17060,c1901,ECIAI39_1731,ECNA114_3645,ECUMN_1722,UTI89_C1687,None,None,None,SFxv_1966,S1892,SF1760,SFV_1756,SSON_1656
CIW80_00340,LF82_2811,NRG857_07295,UM146_09675,APECO1_607,EcolC_2184,ECB_01431,ECBD_2166,B21_01443,ECD_01431,BWG_1294,EcDH1_2175,ECDH1ME8569_1416,ECED1_1623,EcHS_A1556,ECIAI1_1476,EKO11_2348,ECSE_1561,ECSF_1386,ECDH10B_1604,b1473,yddG,ECW_m1600,WFL_07830,EC042_1602,EC55989_1604,ECO103_1602,ECO111_1863,ECH74115_2084,Z2238,ECs_2077,ECSP_1957,ECO26_2071,G2583_1836,EcSMS35_1701,E2348C_1607,EcE24377A_1653,ETEC_1544,UMNK88_1876,ECOK1_1630,ECS88_1565,ECP_1472,ECABU_c17070,c1902,ECIAI39_1735,ECNA114_3646,ECUMN_1726,UTI89_C1688,SbBS512_E1735,SBO_1584,SDY_1603,SFxv_1960,S1885,SF1752,SFV_1748,SSON_1651
CIW80_00345,LF82_0630,NRG857_07300,UM146_09670,APECO1_2571,EcolC_2183,ECB_01432,ECBD_2165,B21_01444,ECD_01432,BWG_1295,EcDH1_2174,ECDH1ME8569_1417,ECED1_1624,EcHS_A1557,ECIAI1_1477,EKO11_2347,ECSE_1562,ECSF_1387,ECDH10B_1605,b1474,fdnG,ECW_m1601,WFL_07835,EC042_1604,EC55989_1605,ECO103_1603,ECO111_1864,None,Z2236,ECs_2078,ECSP_4953,ECO26_2072,None,EcSMS35_1700,E2348C_1608,None,ETEC_1545,UMNK88_1878,ECOK1_1631,ECS88_1566,ECP_1474,ECABU_c17080,c5623,ECIAI39_1736,ECNA114_3647,ECUMN_1727,UTI89_C1689,None,SBO_1583,SDY_3849,None,S1884,SF1751,SFV_1747,SSON_1650
CIW80_00350,LF82_0630,NRG857_07305,UM146_09665,APECO1_609,EcolC_2183,ECB_01432,ECBD_2165,B21_01444,ECD_01432,BWG_1295,EcDH1_2173,ECDH1ME8569_1417,ECED1_1624,EcHS_A1557,ECIAI1_1477,EKO11_2346,ECSE_1563,ECSF_1388,ECDH10B_1605,b1474,fdnG,ECW_m1602,WFL_07835,EC042_1604,EC55989_1605,ECO103_1603,ECO111_1864,None,Z2236,ECs_2078,None,ECO26_2072,None,EcSMS35_1700,E2348C_1608,EcE24377A_1655,ETEC_1545,UMNK88_1879,ECOK1_1631,ECS88_1566,ECP_1475,ECABU_c17080,c5623,ECIAI39_1736,ECNA114_36471,ECUMN_1727,UTI89_C1689,None,SBO_1583,None,None,S1884,SF1751,SFV_1747,SSON_1650
CIW80_00355,LF82_0631,NRG857_07310,UM146_09660,None,EcolC_2182,ECB_01433,ECBD_2164,B21_01445,ECD_01433,BWG_1296,EcDH1_2172,ECDH1ME8569_1418,ECED1_1626,EcHS_A1558,ECIAI1_1479,EKO11_2345,ECSE_1564,ECSF_1389,ECDH10B_1606,b1475,fdnH,ECW_m1603,WFL_07845,EC042_1607,EC55989_1607,ECO103_1604,ECO111_1865,ECH74115_2087,Z2235,ECs_2079,ECSP_1959,ECO26_2073,G2583_1838,EcSMS35_1699,E2348C_1609,EcE24377A_1657,ETEC_1546,UMNK88_1880,ECOK1_1632,ECS88_1568,ECP_1476,ECABU_c17110,c1906,ECIAI39_1738,ECNA114_3648,ECUMN_1729,UTI89_C1691,SbBS512_E1738,SBO_1582,SDY_1605,SFxv_1958,S1883,SF1750,SFV_1746,SSON_1649
CIW80_00360,LF82_0632,NRG857_07315,UM146_09655,APECO1_611,EcolC_2181,ECB_01434,ECBD_2163,B21_01446,ECD_01434,BWG_1297,EcDH1_2171,ECDH1ME8569_1419,ECED1_1627,EcHS_A1559,ECIAI1_1480,EKO11_2344,ECSE_1565,ECSF_1390,ECDH10B_1607,b1476,fdnI,ECW_m1604,WFL_07850,EC042_1608,EC55989_1608,ECO103_1605,ECO111_1866,ECH74115_2088,Z2234,ECs_2080,ECSP_1960,ECO26_2074,G2583_1839,EcSMS35_1698,E2348C_1610,EcE24377A_1658,ETEC_1547,UMNK88_1881,ECOK1_1633,ECS88_1569,ECP_1477,ECABU_c17120,c1907,ECIAI39_1739,ECNA114_3649,ECUMN_1730,UTI89_C1692,SbBS512_E1739,SBO_1581,SDY_1606,SFxv_1957,S1882,SF1749,SFV_1745,SSON_1648
CIW80_00365,LF82_2813,NRG857_07320,UM146_09650,APECO1_612,EcolC_2180,ECB_01435,ECBD_2162,B21_01447,ECD_01435,BWG_1298,EcDH1_2170,ECDH1ME8569_1420,ECED1_1629,EcHS_A1562,ECIAI1_1481,EKO11_2343,ECSE_1566,ECSF_1391,ECDH10B_1608,b1477,yddM,ECW_m1605,WFL_07855,EC042_1609,EC55989_1609,ECO103_1606,ECO111_1867,ECH74115_2089,Z2233,ECs_2081,ECSP_1961,ECO26_2075,G2583_1840,EcSMS35_1697,E2348C_1611,EcE24377A_1659,None,UMNK88_1882,ECOK1_1634,ECS88_1570,ECP_1478,ECABU_c17140,c1909,ECIAI39_1740,ECNA114_3650,ECUMN_1731,UTI89_C1694,SbBS512_E1740,SBO_1580,SDY_1607,SFxv_1956,S1881,SF1748,SFV_1744,SSON_1647
CIW80_00370,LF82_238,NRG857_07325,UM146_09645,APECO1_613,None,None,None,None,None,None,None,None,ECED1_1630,None,None,None,None,ECSF_1392,None,None,None,None,None,EC042_1610,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,ECS88_1571,ECP_1479,ECABU_c17160,c1910,ECIAI39_1741,ECNA114_3651,ECUMN_1732,UTI89_C1695,None,None,None,None,None,None,None,None
CIW80_00375,LF82_0036,NRG857_07330,UM146_09640,APECO1_614,EcolC_2179,ECB_01436,ECBD_2161,B21_01448,ECD_01436,BWG_1299,EcDH1_2169,ECDH1ME8569_1421,ECED1_1631,EcHS_A1563,ECIAI1_1482,EKO11_2342,ECSE_1567,ECSF_1393,ECDH10B_1609,b1478,adhP,ECW_m1606,WFL_07860,EC042_1611,EC55989_1610,ECO103_1607,ECO111_1868,ECH74115_2090,Z2232,ECs_2082,ECSP_1962,ECO26_2076,G2583_1841,EcSMS35_1696,E2348C_1612,EcE24377A_1660,ETEC_1548,UMNK88_1883,ECOK1_1635,ECS88_1572,ECP_1480,ECABU_c17170,c1911,ECIAI39_1742,ECNA114_3652,ECUMN_1733,UTI89_C1696,None,None,SDY_1608,SFxv_1955,S1880,SF1747,None,None
CIW80_00380,LF82_1254,NRG857_07335,UM146_09635,APECO1_615,EcolC_2178,ECB_01437,ECBD_2160,B21_01449,ECD_01437,BWG_1300,EcDH1_2168,ECDH1ME8569_1422,ECED1_1632,EcHS_A1564,ECIAI1_1483,EKO11_2341,ECSE_1568,ECSF_1394,ECDH10B_1610,b1479,sfcA,ECW_m1607,WFL_07865,EC042_1612,EC55989_1611,ECO103_1608,ECO111_1869,ECH74115_2091,Z2231,ECs_2083,ECSP_1963,ECO26_2077,G2583_1842,EcSMS35_1695,E2348C_1613,EcE24377A_1661,ETEC_1549,UMNK88_1884,ECOK1_1636,ECS88_1573,ECP_1481,ECABU_c17180,c1912,ECIAI39_1743,ECNA114_3653,ECUMN_1734,UTI89_C1697,SbBS512_E1742,SBO_1578,None,None,S1879,SF1746,SFV_1742,SSON_1645
CIW80_00385,LF82_2169,NRG857_07340,UM146_09630,None,EcolC_2177,ECB_01438,ECBD_2159,B21_01450,ECD_01438,BWG_1301,EcDH1_2167,ECDH1ME8569_1423,None,EcHS_A1565,None,EKO11_2340,ECSE_1569,ECSF_1395,ECDH10B_1611,b1480,sra,ECW_m1608,WFL_07870,None,None,ECO103_1609,ECO111_1870,ECH74115_2092,Z2230,ECs_2084,ECSP_1964,ECO26_2078,G2583_1843,EcSMS35_1694,E2348C_1614,EcE24377A_1662,ETEC_1550,UMNK88_1885,ECOK1_1638,None,ECP_1482,ECABU_c17190,c1913,None,ECNA114_3655,None,UTI89_C1698,SbBS512_E1743,SBO_1577,None,None,None,None,None,SSON_1644
CIW80_00390,LF82_0218,NRG857_07345,UM146_09625,APECO1_616,EcolC_2176,ECB_01439,ECBD_2158,B21_01451,ECD_01439,BWG_1302,EcDH1_2166,ECDH1ME8569_1424,ECED1_1633,EcHS_A1566,ECIAI1_1484,EKO11_2339,ECSE_1570,ECSF_1396,ECDH10B_1612,b1481,bdm,ECW_m1609,WFL_07875,EC042_1613,EC55989_1612,ECO103_1610,ECO111_1871,ECH74115_2093,Z2229,ECs_2085,ECSP_1965,ECO26_2079,G2583_1844,EcSMS35_1693,E2348C_1615,EcE24377A_1663,ETEC_1551,UMNK88_1886,ECOK1_1639,ECS88_1575,ECP_1483,ECABU_c17200,c1914,ECIAI39_1745,ECNA114_3656,ECUMN_1735,UTI89_C1699,SbBS512_E1744,SBO_1576,None,None,None,None,None,None
CIW80_00395,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
CIW80_00400,LF82_1577,NRG857_07350,UM146_09620,APECO1_617,EcolC_2175,ECB_01440,ECBD_2157,B21_01452,ECD_01440,BWG_1303,EcDH1_2165,ECDH1ME8569_1425,ECED1_1634,EcHS_A1567,ECIAI1_1485,EKO11_2338,ECSE_1572,ECSF_1397,ECDH10B_1613,b1482,osmC,ECW_m1610,WFL_07880,EC042_1614,EC55989_1614,ECO103_1611,ECO111_1872,ECH74115_2094,Z2228,ECs_2086,ECSP_1967,ECO26_2080,G2583_1845,EcSMS35_1691,E2348C_1616,EcE24377A_1664,ETEC_1552,UMNK88_1887,ECOK1_1642,ECS88_1576,ECP_1484,ECABU_c17210,c1916,ECIAI39_1746,ECNA114_3658,ECUMN_1736,UTI89_C1701,SbBS512_E1745,SBO_1575,SDY_1610,SFxv_1951,S1876,SF1743,SFV_1739,SSON_1642
